Date,Open,High,Low,Close,Adj Close,Volume
2015-11-25,51.0,55.400002,51.0,55.400002,53.802341000000006,19685085
2015-11-26,55.450001,55.450001,53.5,55.0,53.413876,1388963
2015-11-27,54.849998,55.200001,54.0,54.75,53.171085,867175
2015-11-30,54.5,54.5,53.599998,54.299999,52.734062,1683152
2015-12-01,54.400002,55.400002,54.200001,55.400002,53.802341000000006,934355
2015-12-02,55.5,57.200001,55.400002,57.200001,55.550430000000006,1499347
2015-12-03,56.5,57.200001,55.650002,56.450001,54.82206,537324
2015-12-04,55.75,56.0,54.5,55.150002,53.559551,1431669
2015-12-07,55.200001,55.25,53.849998,54.700001,53.122528,342756
2015-12-08,55.200001,55.25,53.849998,54.700001,53.122528,342756
2015-12-09,53.5,54.0,53.299999,53.450001,51.908577,176960
2015-12-10,53.0,54.0,53.0,53.349998,51.811459,478026
2015-12-11,53.0,53.0,52.0,52.099998,50.597507,2649335
2015-12-14,52.099998,52.200001,51.200001,51.5,50.014809,591682
2015-12-15,50.25,52.25,50.25,52.200001,50.694626,345827
2015-12-16,52.299999,53.950001,52.0,53.450001,51.908577,256092
2015-12-17,54.0,54.849998,53.599998,53.950001,52.394157,431067
2015-12-18,53.950001,55.599998,53.5,55.099998,53.51099,322658
2015-12-21,54.5,55.099998,53.5,54.549999,52.976852,329598
2015-12-22,54.75,55.0,54.549999,55.0,53.413876,845970
2015-12-23,55.0,55.0,54.5,54.599998,53.02541,336861
2015-12-28,54.599998,54.599998,53.700001,54.099998,52.539829000000005,77371
2015-12-29,54.25,55.0,54.25,54.900002,53.316761,63562
2015-12-30,55.0,55.5,54.299999,54.299999,52.734062,76267
2016-01-04,54.299999,54.299999,54.299999,54.299999,52.734062,0
