Date,Open,High,Low,Close,Adj Close,Volume
2015-01-02,167.255997,167.444,162.352997,163.673004,156.735703,1312475
2015-01-05,163.766998,164.615997,161.41000400000001,162.729996,155.832657,515764
2015-01-07,162.729996,163.673004,160.279007,161.315994,154.478592,920297
2015-01-08,163.766998,165.653,161.882004,165.182007,158.18074,878405
2015-01-09,164.804001,166.690002,163.10699499999998,164.992996,157.999741,891138
2015-01-12,166.21899399999998,166.973007,154.151001,159.429993,152.672531,3149317
2015-01-13,159.335999,160.184998,156.130997,158.488007,151.770477,2324837
2015-01-14,157.449997,159.524994,156.130997,156.507996,149.87438999999998,1531368
2015-01-15,157.449997,159.807999,155.565002,159.242004,152.49250800000002,1656666
2015-01-16,158.39300500000002,159.524994,156.78999299999998,158.770004,152.040527,1070562
2015-01-19,159.807999,165.46400500000001,159.524994,163.201996,156.284653,1190878
2015-01-20,163.483994,164.332993,161.222,162.352997,155.47164899999999,1152515
2015-01-21,162.44700600000002,170.460999,161.692993,170.084,162.874954,1446873
2015-01-22,169.800995,175.647003,169.330002,173.28999299999998,165.945068,2050183
2015-01-23,171.593002,172.723999,168.858994,171.78100600000002,164.500046,1990254
2015-01-26,170.837997,175.83500700000002,170.744003,175.55299399999998,168.11213700000002,1319617
2015-01-27,175.363998,180.92700200000002,174.89300500000002,175.929993,168.473175,1975035
2015-01-28,176.778,199.783005,167.820999,194.408997,186.16893000000002,6109562
2015-01-29,190.449005,194.220001,187.337997,193.559998,185.355927,2456326
2015-01-30,193.278,195.445999,192.240005,192.617996,184.453857,1771054
2015-02-02,192.712006,195.729004,192.240005,194.503006,186.258957,1311817
2015-02-03,195.257004,200.16000400000001,194.78599499999999,199.688995,191.22515900000002,1358094
2015-02-04,203.17700200000002,208.834,202.516998,203.742996,195.107315,3489228
2015-02-05,202.61099199999998,208.080002,198.462997,206.854004,198.086472,2154225
2015-02-06,206.287994,211.097,204.307999,210.72000099999997,201.788589,1127098
2015-02-09,209.304993,210.248001,206.194,208.740005,199.892517,882916
2015-02-10,208.740005,208.92799399999998,205.440002,208.645004,199.801559,983566
2015-02-11,208.173996,209.210999,203.270996,204.496994,195.829361,878003
2015-02-12,205.345993,210.059998,204.591003,207.042999,198.267456,1394303
2015-02-13,207.419998,208.740005,205.817001,206.382996,197.635422,751112
2015-02-16,206.287994,208.363007,204.968002,208.26800500000002,199.440521,445064
2015-02-17,208.173996,208.26800500000002,204.779999,206.382996,197.635422,422034
2015-02-18,206.382996,207.23100300000002,205.063004,206.382996,197.635422,938802
2015-02-19,206.005997,206.100006,200.253998,202.516998,193.933289,1350703
2015-02-20,201.763,205.440002,201.763,205.345993,196.64236499999998,782094
2015-02-23,205.723007,206.477005,203.270996,204.87399299999998,196.190384,788856
2015-02-24,205.440002,207.042999,204.403,205.25100700000002,196.551407,671849
2015-02-25,207.042999,209.022995,204.779999,208.645004,199.801559,1056731
2015-02-26,208.645004,209.682999,207.419998,208.740005,199.892517,545932
