Date,Open,High,Low,Close,Adj Close,Volume
2015-03-20,92.25,95.25,89.0,89.75,88.638908,3958353
2015-03-23,90.5,90.5,87.25,87.75,86.663673,752719
2015-03-24,88.25,92.0,87.75,91.0,89.873436,925106
2015-03-25,91.75,92.0,90.25,90.25,89.132713,207457
2015-03-26,89.75,92.0,89.25,92.0,90.861053,268517
2015-03-27,92.0,96.75,91.75,95.25,94.070824,276154
2015-03-30,95.5,98.0,95.5,96.75,95.552246,147619
2015-03-31,97.5,97.75,96.5,97.0,95.79915600000001,147277
2015-04-01,97.0,97.0,96.5,96.75,95.552246,85602
2015-04-02,97.0,98.75,96.75,97.75,96.53987099999999,49311
2015-04-07,97.75,100.75,97.75,100.0,98.76200899999999,171885
2015-04-08,100.75,101.5,98.75,100.25,99.00891899999999,103162
2015-04-09,100.5,103.0,100.0,100.25,99.00891899999999,198212
2015-04-10,103.0,105.5,102.25,104.5,103.20630600000001,102318
2015-04-13,105.0,106.0,104.0,105.0,103.700119,169020
2015-04-14,105.0,106.0,103.0,104.25,102.959396,96649
2015-04-15,104.75,105.5,104.0,105.0,103.700119,76903
2015-04-16,105.0,105.0,103.75,104.25,102.959396,43104
2015-04-17,103.75,105.0,102.5,103.0,101.724876,69509
2015-04-20,108.25,108.5,106.5,107.25,105.92226399999998,217671
2015-04-21,108.25,108.25,106.25,107.75,106.416069,160180
2015-04-22,108.0,109.75,107.75,109.75,108.39131200000001,122968
2015-04-23,109.5,110.0,107.0,107.5,106.16916699999999,79105
2015-04-24,109.5,109.5,106.75,107.75,106.416069,40491
2015-04-27,108.25,109.25,108.0,108.75,107.40369399999999,35214
2015-04-28,109.25,110.5,109.0,110.0,108.63821399999999,183903
2015-04-29,113.0,113.0,106.75,107.0,105.675354,203004
2015-04-30,108.5,108.5,105.75,107.75,106.416069,54900
2015-05-04,107.75,109.5,107.75,109.5,108.14440900000001,83025
2015-05-05,109.5,110.0,106.0,106.5,105.181549,51944
2015-05-06,113.5,114.0,110.5,111.0,109.62583899999998,493095
2015-05-07,112.5,117.0,111.75,115.75,114.31703200000001,363570
2015-05-08,120.25,122.0,116.5,120.75,119.25513500000001,219305
2015-05-11,125.25,126.75,123.5,125.25,123.699417,421833
2015-05-12,125.75,128.5,124.25,126.25,124.68704199999999,179071
2015-05-13,128.0,128.0,126.25,126.25,124.68704199999999,82217
2015-05-15,126.25,128.0,124.0,124.5,122.95871000000001,82280
2015-05-18,125.75,126.25,123.25,124.25,122.71180700000001,82942
2015-05-19,124.75,125.75,123.0,125.0,123.452522,116463
2015-05-20,125.0,125.25,123.0,124.5,122.95871000000001,80482
2015-05-21,125.5,126.0,124.0,124.0,122.464897,73859
2015-05-22,124.5,125.0,124.0,124.0,122.464897,73919
2015-05-25,125.25,125.25,123.0,124.0,122.464897,45890
2015-05-26,124.0,126.0,123.25,124.0,122.464897,85575
2015-05-27,124.5,125.0,123.0,125.0,123.452522,77365
2015-05-28,125.0,125.75,122.25,122.75,121.230377,116079
2015-05-29,122.25,122.25,118.0,121.0,119.502045,105036
2015-06-01,121.75,123.0,116.0,120.0,118.51442,83405
2015-06-02,120.25,120.75,118.25,119.75,118.267509,78559
2015-06-03,119.75,120.75,118.5,119.0,117.526802,46092
2015-06-04,119.5,120.0,118.0,119.0,117.526802,82577
2015-06-05,118.0,118.75,113.5,116.25,114.81084399999999,118090
2015-06-08,117.25,117.25,110.0,111.25,109.87274199999999,163438
2015-06-09,109.5,111.5,107.0,111.25,109.87274199999999,167063
2015-06-10,111.5,115.5,111.5,114.5,113.082504,63791
2015-06-11,115.25,117.5,114.75,116.5,115.05774699999999,184720
2015-06-12,116.75,120.5,116.5,118.25,116.786079,55764
2015-06-15,118.0,118.0,111.75,113.0,111.601082,110904
2015-06-16,112.0,113.75,108.0,112.0,110.61345700000001,142426
2015-06-17,113.5,114.5,108.75,112.0,110.61345700000001,55309
2015-06-18,111.5,114.0,109.25,112.5,111.10726899999999,79700
2015-06-22,112.5,114.5,110.0,112.0,110.61345700000001,42740
2015-06-23,112.0,113.5,111.0,112.25,110.860359,159000
2015-06-24,112.5,113.5,110.5,110.5,109.13202700000001,55786
2015-06-25,110.5,111.75,109.25,111.0,109.62583899999998,68008
2015-06-26,111.5,112.5,111.0,111.5,110.119652,44308
2015-06-29,109.0,111.25,105.0,111.0,109.62583899999998,103797
2015-06-30,112.0,114.25,112.0,112.0,110.61345700000001,82546
2015-07-01,112.75,117.5,112.75,116.75,115.304657,43899
2015-07-02,117.75,118.25,116.0,117.0,115.55155900000001,85775
2015-07-03,116.75,122.25,116.5,119.5,118.02060700000001,88254
