Date,Open,High,Low,Close,Adj Close,Volume
2015-01-02,,,,,,
2015-01-05,415.299988,419.5,413.100006,415.200012,399.24893199999997,15528.0
2015-01-07,,,,,,
2015-01-08,,,,,,
2015-01-09,,,,,,
2015-01-12,,,,,,
2015-01-13,,,,,,
2015-01-14,,,,,,
2015-01-15,,,,,,
2015-01-16,,,,,,
2015-01-19,,,,,,
2015-01-20,,,,,,
2015-01-21,,,,,,
2015-01-22,,,,,,
2015-01-23,,,,,,
2015-01-26,,,,,,
2015-01-27,,,,,,
2015-01-28,447.10000599999995,450.0,446.0,449.799988,432.519623,86452.0
2015-01-29,449.60000599999995,450.0,447.0,449.39999400000005,432.13500999999997,51692.0
2015-01-30,450.0,459.0,448.0,449.89999400000005,432.61581399999994,62275.0
2015-02-02,450.0,450.299988,446.60000599999995,449.200012,431.94274900000005,55590.0
2015-02-03,453.5,455.0,439.0,447.0,429.82724,60149.0
2015-02-04,446.799988,447.799988,441.60000599999995,447.0,429.82724,82736.0
2015-02-05,445.10000599999995,447.89999400000005,442.5,447.89999400000005,430.69262699999996,70277.0
2015-02-06,447.10000599999995,450.0,443.200012,450.0,432.711975,66558.0
2015-02-09,450.0,455.89999400000005,446.700012,450.0,432.711975,92213.0
2015-02-10,454.700012,465.0,450.5,465.0,447.135712,92854.0
2015-02-11,461.60000599999995,475.0,461.60000599999995,471.39999400000005,453.289825,113840.0
2015-02-12,,,,,,
2015-02-13,,,,,,
2015-02-16,,,,,,
2015-02-17,480.0,480.0,470.0,473.299988,455.116821,64374.0
2015-02-18,,,,,,
2015-02-19,,,,,,
2015-02-20,,,,,,
2015-02-23,485.0,486.799988,481.299988,486.39999400000005,467.71353099999993,31805.0
2015-02-24,486.39999400000005,486.39999400000005,481.60000599999995,484.5,465.886566,39184.0
2015-02-25,485.0,486.0,481.39999400000005,484.0,465.40576200000004,35008.0
2015-02-26,483.0,484.0,477.60000599999995,480.39999400000005,461.94406100000003,95722.0
2015-02-27,,,,,,
2015-03-02,483.200012,485.700012,475.89999400000005,481.200012,462.71334800000005,34973.0
2015-03-03,481.200012,483.60000599999995,466.60000599999995,467.60000599999995,449.635834,38231.0
2015-03-04,,,,,,
2015-03-05,467.5,477.60000599999995,467.5,474.200012,455.98226900000003,61952.0
2015-03-06,,,,,,
2015-03-09,,,,,,
2015-03-10,473.0,475.0,466.5,467.0,449.058838,52786.0
2015-03-11,466.89999400000005,471.89999400000005,462.60000599999995,469.200012,451.17437699999994,76059.0
2015-03-12,,,,,,
2015-03-13,,,,,,
2015-03-16,471.0,478.5,471.0,478.299988,459.92474400000003,38009.0
2015-03-17,,,,,,
2015-03-18,,,,,,
