Date,Open,High,Low,Close,Adj Close,Volume
2015-01-02,125.599998,127.400002,125.5,126.699997,119.728447,1360976.0
2015-01-05,126.599998,128.800003,126.5,127.400002,120.389946,1764994.0
2015-01-07,127.400002,127.400002,124.800003,125.0,118.122002,2709671.0
2015-01-08,127.199997,129.899994,125.900002,129.899994,122.75237299999999,2660393.0
2015-01-09,129.699997,133.800003,129.399994,132.399994,125.114822,3715868.0
2015-01-12,133.199997,134.399994,130.899994,131.399994,124.16984599999999,2621299.0
2015-01-13,130.899994,134.300003,130.899994,132.100006,124.831345,2405884.0
2015-01-14,125.5,125.900002,112.099998,112.5,106.309799,13088683.0
2015-01-15,115.800003,117.199997,113.099998,115.800003,109.428223,6896504.0
2015-01-16,115.599998,120.199997,114.5,119.800003,113.20813000000001,4601270.0
2015-01-19,120.900002,120.900002,117.199997,118.5,111.979652,2388154.0
2015-01-20,119.199997,120.800003,118.099998,119.599998,113.019135,2808670.0
2015-01-21,120.0,121.0,119.300003,120.699997,114.058601,2840300.0
2015-01-22,121.0,126.400002,121.0,125.300003,118.405495,3568569.0
2015-01-23,127.699997,129.600006,126.800003,127.699997,120.67343100000001,4020680.0
2015-01-26,125.900002,129.300003,124.0,128.699997,121.618401,3530908.0
2015-01-27,128.699997,129.800003,125.800003,126.5,119.53945900000001,2771707.0
2015-01-28,127.199997,130.199997,126.800003,129.600006,122.46889499999999,2678165.0
2015-01-29,128.199997,131.399994,128.100006,129.399994,122.27989199999999,3168301.0
2015-01-30,129.399994,131.800003,128.100006,129.800003,122.65789,2903040.0
2015-02-02,130.0,131.399994,129.600006,130.800003,123.602875,1694711.0
2015-02-03,131.899994,137.100006,131.800003,136.399994,128.894714,3342460.0
2015-02-04,136.699997,138.399994,132.699997,134.699997,127.28825400000001,2875091.0
2015-02-05,134.0,137.600006,133.899994,137.199997,129.65069599999998,1829167.0
2015-02-06,137.300003,137.399994,135.699997,136.699997,129.17820700000001,1466215.0
2015-02-09,136.399994,139.800003,136.199997,139.199997,131.540665,2725903.0
2015-02-10,139.199997,139.300003,136.600006,136.600006,129.083725,2927339.0
2015-02-11,137.0,137.5,135.300003,136.600006,129.083725,2041041.0
2015-02-12,141.199997,150.0,140.5,149.0,140.801422,7515632.0
2015-02-13,152.5,165.399994,152.5,162.100006,153.18061799999998,8017845.0
2015-02-16,162.0,162.899994,157.100006,160.699997,151.85763500000002,3324356.0
2015-02-17,159.699997,162.899994,157.699997,158.399994,149.684189,3498169.0
2015-02-18,159.300003,162.699997,159.199997,161.899994,152.991608,2529597.0
2015-02-19,161.899994,164.399994,161.399994,163.300003,154.314575,2530405.0
2015-02-20,162.899994,165.399994,162.600006,165.0,155.92103600000002,2247492.0
2015-02-23,165.300003,166.0,160.899994,162.300003,153.36961399999998,2851597.0
2015-02-24,162.399994,166.300003,159.100006,165.800003,156.677017,3617126.0
2015-02-25,165.399994,167.699997,164.5,166.5,157.338501,2258901.0
2015-02-26,167.699997,172.800003,167.5,169.399994,160.078934,3581170.0
2015-02-27,169.600006,171.399994,167.300003,168.800003,159.51196299999998,2269908.0
2015-03-02,169.0,171.300003,164.100006,167.0,157.81098899999998,3368495.0
2015-03-03,167.0,168.199997,161.5,161.800003,152.897125,5127465.0
2015-03-04,161.300003,162.5,158.699997,161.399994,152.519119,3641664.0
2015-03-05,157.100006,161.699997,154.5,159.699997,150.91265900000002,4399507.0
2015-03-06,159.600006,161.0,158.199997,160.199997,151.385147,3515039.0
2015-03-09,160.0,163.100006,158.399994,162.699997,153.74758899999998,2368801.0
2015-03-10,163.300003,164.699997,160.5,162.300003,153.36961399999998,3590001.0
2015-03-11,162.399994,166.699997,162.100006,166.399994,157.244003,2383800.0
2015-03-12,168.0,171.800003,167.600006,168.600006,159.322968,2923137.0
2015-03-13,169.600006,170.800003,165.5,166.0,156.865997,2765856.0
2015-03-16,165.800003,168.5,165.5,166.699997,157.52749599999999,2331223.0
2015-03-17,166.0,167.5,163.699997,166.300003,157.149506,2821425.0
2015-03-18,166.899994,170.899994,164.100006,169.600006,160.267944,3893931.0
2015-03-19,167.5,170.199997,167.399994,168.199997,158.944977,2593578.0
2015-03-20,168.899994,173.5,168.600006,172.899994,163.386353,2889510.0
2015-03-23,173.199997,174.399994,171.800003,174.0,164.425827,2761903.0
2015-03-24,173.800003,176.5,172.600006,174.899994,165.276306,3104312.0
2015-03-25,174.5,175.800003,172.100006,173.0,163.48085,2284827.0
2015-03-26,171.199997,172.399994,169.199997,171.5,162.063385,2902414.0
2015-03-27,171.5,172.100006,169.300003,171.199997,161.779892,2170760.0
2015-03-30,173.300003,177.600006,173.0,177.100006,167.35527,2698049.0
2015-03-31,175.800003,176.100006,170.899994,171.399994,161.968872,3742356.0
2015-04-01,171.300003,174.100006,169.600006,173.300003,163.764359,2347335.0
2015-04-02,171.0,172.800003,168.5,172.800003,163.29187,1220787.0
2015-04-07,172.800003,176.800003,172.100006,175.0,165.370804,2605767.0
2015-04-08,175.600006,177.800003,175.300003,176.399994,166.693756,2099820.0
2015-04-09,177.100006,184.800003,177.0,184.699997,174.537064,3370751.0
2015-04-10,185.0,186.0,183.199997,183.800003,173.6866,2951403.0
2015-04-13,182.5,186.899994,179.600006,186.5,176.238022,3507838.0
2015-04-14,186.5,194.800003,186.399994,194.600006,183.892334,3634947.0
2015-04-15,195.600006,198.300003,195.100006,197.5,186.632767,2978304.0
2015-04-16,196.100006,196.300003,191.0,191.0,180.490402,3227876.0
2015-04-17,189.5,190.100006,183.300003,184.5,174.34806799999998,3154136.0
2015-04-20,184.899994,193.0,184.699997,191.300003,180.773911,3510493.0
2015-04-21,192.100006,195.0,191.600006,191.800003,181.246384,2437216.0
2015-04-22,192.199997,193.5,189.600006,192.300003,181.71888700000002,2183772.0
2015-04-23,192.300003,194.899994,189.300003,194.899994,184.175812,2159056.0
2015-04-24,195.0,196.399994,191.0,194.899994,184.175812,2200630.0
2015-04-27,195.699997,199.699997,195.699997,198.5,187.577728,2427007.0
2015-04-28,198.300003,201.100006,196.699997,196.899994,186.06575,2881740.0
2015-04-29,196.899994,198.399994,178.699997,182.399994,172.363617,5696981.0
2015-04-30,183.0,185.399994,181.100006,181.899994,171.891144,2546473.0
2015-05-04,181.899994,186.899994,180.600006,185.600006,175.387543,3276184.0
2015-05-05,181.300003,184.0,177.100006,177.699997,167.92224099999999,6719586.0
2015-05-06,176.800003,179.5,169.199997,172.699997,165.29023700000002,4939769.0
2015-05-07,172.0,178.699997,171.0,177.399994,169.78855900000002,3589870.0
2015-05-08,178.5,178.899994,173.199997,178.5,170.84136999999998,2736854.0
2015-05-11,178.5,181.5,177.800003,179.199997,171.511337,2099363.0
2015-05-12,178.0,179.199997,171.899994,175.0,167.491547,2560596.0
2015-05-13,175.199997,181.100006,175.100006,181.0,173.234116,1298058.0
2015-05-15,181.0,185.399994,181.0,183.100006,175.24401899999998,2663169.0
2015-05-18,183.199997,185.199997,182.300003,184.100006,176.201111,1318965.0
2015-05-19,185.399994,185.899994,182.100006,183.399994,175.531128,1412978.0
2015-05-20,183.100006,184.600006,182.300003,183.399994,175.531128,1272961.0
2015-05-21,183.399994,185.0,181.899994,182.800003,174.956894,1386577.0
2015-05-22,182.699997,184.300003,181.399994,182.0,174.19120800000002,1619674.0
2015-05-25,182.0,182.5,179.800003,180.899994,173.138397,585088.0
2015-05-26,181.100006,182.600006,176.699997,177.199997,169.597153,1909090.0
2015-05-27,177.800003,181.899994,176.800003,181.399994,173.616959,2195570.0
2015-05-28,181.100006,185.0,181.0,184.800003,176.871078,1854224.0
2015-05-29,185.0,185.699997,182.800003,182.800003,174.956894,1948506.0
2015-06-01,183.800003,184.5,180.399994,182.300003,174.47833300000002,1353260.0
2015-06-02,183.0,183.5,179.399994,182.300003,174.47833300000002,1888714.0
2015-06-03,183.0,183.800003,179.0,181.399994,173.616959,1683478.0
2015-06-04,180.5,180.899994,172.800003,173.699997,166.247314,2517394.0
2015-06-05,172.899994,176.399994,171.100006,174.800003,167.300125,2226749.0
2015-06-08,174.0,174.399994,170.5,170.600006,163.280334,1595586.0
2015-06-09,169.100006,169.300003,164.899994,166.5,159.356247,3073866.0
2015-06-10,166.0,171.100006,165.100006,168.899994,161.653275,2340931.0
2015-06-11,169.0,170.5,164.699997,166.600006,159.451965,1881307.0
2015-06-12,166.600006,166.600006,163.600006,164.699997,157.633469,2420374.0
2015-06-15,162.800003,163.5,160.100006,161.899994,154.953598,2338932.0
2015-06-16,160.300003,164.199997,158.600006,163.300003,156.293549,1618798.0
